S1=Date
S2=SHH Code
S3=SHZ Code
S4=Inter-Bank Code
S5=Calculation Price
S6=Yield To Maturity(%)
S7=Modified Duration
S8=Convexity
S9=Clean Price
S10=Accrued Interest
S11=Reserve
==========
20180601|019215    |101215    |120015    |100.7944  |3.4188    |3.8729    |8.8103    |99.8749   |0.9195    |          |
20180601|019216    |101216    |120016    |102.4983  |3.1503    |1.1966    |1.3103    |100.1031  |2.3952    |          |
20180601|019218    |101218    |120018    |102.7506  |3.9150    |10.7240   |70.7817   |101.9980  |0.7526    |          |
20180601|019220    |101220    |120020    |105.7659  |4.0778    |20.1668   |316.5937  |105.5514  |0.2145    |          |
20180601|019221    |101221    |120021    |101.9466  |3.4793    |4.0891    |9.8774    |100.2834  |1.6632    |          |
20180601|019303    |101303    |130003    |101.3662  |3.3064    |1.5646    |1.9961    |100.1575  |1.2087    |          |
20180601|019305    |101305    |130005    |101.9381  |3.2950    |4.2860    |10.7463   |100.9641  |0.9740    |          |
20180601|019308    |101308    |130008    |100.6176  |3.1640    |1.7910    |2.4863    |100.2120  |0.4056    |          |
20180601|019309    |101309    |130009    |101.8547  |3.8636    |11.1345   |76.1962   |101.4065  |0.4482    |          |
20180601|019310    |101310    |130010    |103.3186  |4.0849    |20.3399   |322.6102  |103.1676  |0.1510    |          |
20180601|019311    |101311    |130011    |100.2216  |3.3494    |4.5418    |11.9232   |100.1290  |0.0926    |          |
20180601|019315    |101315    |130015    |103.6173  |3.1903    |1.9486    |2.9158    |100.5270  |3.0903    |          |
20180601|019316    |101316    |130016    |105.8079  |3.9221    |11.0422   |76.3743   |104.5060  |1.3019    |          |
20180601|019318    |101318    |130018    |103.9609  |3.4770    |4.6359    |12.6314   |102.8431  |1.1178    |          |
20180601|019319    |101319    |130019    |112.2782  |4.0436    |15.0888   |156.7765  |111.2610  |1.0172    |          |
20180601|019320    |101320    |130020    |104.2493  |3.3000    |2.1913    |3.5452    |101.7069  |2.5424    |          |
20180601|019323    |101323    |130023    |102.8295  |2.9270    |0.4232    |0.2952    |100.4873  |2.3422    |          |
20180601|019324    |101324    |130024    |125.7228  |4.0727    |19.6696   |305.0018  |125.5046  |0.2182    |          |
20180601|019325    |101325    |130025    |122.1475  |3.8309    |14.9994   |156.7252  |119.7263  |2.4212    |          |
20180601|019401    |101401    |140001    |102.6024  |3.0380    |0.5850    |0.4550    |100.8144  |1.7880    |          |
